5,-0.37639,-58.607,19.466,0.3,21.057,65.937,-100.32,2168.9,-349.38,554.89
5,-0.055296,-57.968,18.495,0.31,43.337,61.46,-93.58,2273.5,-544.37,783.92
5,0.49238,-57.384,17.601,0.32,66.218,55.122,-84.867,2285.2,-717.53,945.31
5,1.2676,-56.871,16.801,0.33,88.656,47.26,-74.984,2181.3,-845.42,1013.6
5,2.2598,-56.442,16.102,0.34,109.38,38.443,-64.991,1938.9,-904.6,963.24
5,3.4446,-56.102,15.498,0.35,126.9,29.475,-56.2,1535.2,-871.64,768.78
5,4.7198,-55.772,14.934,0.36,134.88,24.538,-51.993,648.38,-535.2,214.16
5,6.2722,-55.743,14.513,0.37,143.92,19.445,-50.166,192.14,-533.61,-61.758
5,7.2085,-55.597,13.832,0.38,153.87,6.3114,-46.825,791.83,-1107.6,176.49
5,8.6385,-55.366,13.368,0.39,161.42,-1.2839,-43.526,1672.9,-1202.1,678.99
5,10.271,-55.042,12.784,0.4,174.76,-6.6113,-39.634,1726.9,-461.5,661.87
5,12.624,-56.029,12.629,0.41,189.31,-6.6282,-33.838,1133.7,253.8,400.54
5,14.397,-56.124,12.435,0.42,196.26,-0.51914,-31.812,226.24,1204.6,94.502
5,16.44,-55.889,12.033,0.43,201.32,4.4893,-29.383,5.7645,1302.4,-40.038
5,18.491,-55.555,11.703,0.44,201.85,13.15,-25.923,389.35,145.13,420.56
5,20.4,-55.347,11.392,0.45,207.73,10.622,-20.984,623.36,-937.05,927.09
5,22.453,-55.214,11.095,0.46,214.91,-0.068553,-9.9029,874.4,-1421.7,1214.1
5,24.66,-55.244,11.18,0.47,223.9,-13.778,2.5655,1071.6,-1485.8,1434.4
5,26.983,-55.497,11.176,0.48,231.87,-27.238,15.869,769.38,-1349.2,1388.6
5,29.33,-55.923,11.464,0.49,234.34,-40.726,31.054,38.69,-1237.3,1359.8
5,31.901,-56.387,11.842,0.5,234.96,-54.457,41.964,-367.47,-1300.3,1224
5,34.362,-56.895,12.296,0.51,230.9,-69.209,53.436,-510.82,-1547.1,923.1
5,36.336,-57.614,13.042,0.52,226.49,-85.189,61.605,-580.32,-1793.5,748.11
5,38.663,-58.568,13.632,0.53,223.83,-101.79,68.325,-131.84,-1779.2,515.55
5,40.915,-59.732,14.372,0.54,220.89,-118.35,71.09,89.652,-1547.6,154.01
5,43.011,-61.052,15.092,0.55,220.88,-132.41,70.345,-197.62,-1228.5,-190.31
5,45.338,-62.433,16.008,0.56,218.88,-142.49,69.083,-265.77,-880.26,-349.83
5,47.562,-63.949,16.575,0.57,215.99,-152.96,64.565,-272.62,-866.7,-478.92
5,49.621,-65.584,17.103,0.58,213.85,-163.53,62.855,-299.93,-1164.7,-323.36
5,51.71,-67.046,17.803,0.59,213.34,-176.81,57.913,-22.384,-1450.5,-138.71
5,53.877,-68.887,18.25,0.6,211.59,-193.09,55.142,111.38,-1822.5,-378.8
5,55.874,-70.926,19,0.61,211.82,-210.03,51.382,-104.91,-1950.9,-487.03
5,58.21,-73.132,19.41,0.62,209.55,-228.94,48.506,-286.76,-1777.8,-348.64
5,60.221,-75.549,19.856,0.63,205.94,-246.79,44.961,-464.17,-1632.9,-275.8
5,62.32,-78.11,20.089,0.64,203.65,-257.68,40.257,-406.21,-1057.9,-403.75
5,64.21,-80.75,20.801,0.65,198.63,-260.65,34.287,-280.57,153.07,-641.41
5,66.18,-83.774,21.08,0.66,197.3,-251.76,24.41,-135.19,1506.2,-1244.3
5,68.23,-86.392,21.338,0.67,196.51,-232.28,10.127,46.091,2703.4,-1837.1
5,70.096,-88.625,21.341,0.68,195.58,-207.07,-7.5773,-86.459,3139.5,-1901.8
5,72.04,-90.399,21.309,0.69,194.18,-179.84,-23.985,-232.43,2588.9,-1569.9
5,74.117,-91.943,20.703,0.7,192.64,-160.16,-36.688,-149.49,1525.7,-1139
5,75.989,-93.304,20.267,0.71,191.11,-147.97,-45.997,-151.02,601.26,-619.9
5,77.755,-94.627,19.693,0.72,190.79,-143.84,-53.095,-108.48,47.66,-389.68
5,79.747,-96.135,19.284,0.73,188.64,-144.3,-57.968,-16.241,-306.4,-540.75
5,81.62,-97.563,18.635,0.74,186.77,-148.86,-64.236,-236.2,-510.47,-757.08
5,83.574,-99.03,18.034,0.75,182.96,-154.23,-70.08,-599.69,-600.58,-704.88
5,85.359,-100.52,17.198,0.76,175.04,-159.39,-76.837,-946.09,-561.9,-547
5,87.15,-102.29,16.364,0.77,164.4,-161.47,-82.181,-1243.4,-181.74,-505
5,88.735,-103.95,15.553,0.78,151.02,-158.11,-89.845,-1431,638.26,-682.03
5,90.214,-105.69,14.705,0.79,139.02,-150.64,-97.36,-1311.1,1238.4,-950.72
5,91.475,-107.19,13.765,0.8,127.34,-140.37,-106.67,-1008.2,1193,-1073.9
5,92.564,-108.38,12.528,0.81,118.38,-133.77,-115.75,-747.62,576.43,-915.24
5,93.75,-109.47,11.298,0.82,111.35,-132.51,-120.46,-529.34,-373.13,-342.08
5,94.86,-110.72,9.9934,0.83,104.85,-138.8,-123.79,-598.41,-1180.2,117.35
5,95.876,-112.17,8.6227,0.84,96.641,-149.46,-122.03,-948.45,-1347,204.57
5,96.851,-113.75,7.6064,0.85,86.896,-157.91,-123.43,-1186.8,-733.5,-34.951
5,97.768,-115.53,6.3375,0.86,73.215,-159.61,-127.94,-1401,260.31,-747.66
5,98.314,-117.35,5.2614,0.87,58.915,-153.41,-137.38,-1623.6,1129.9,-1358.9
5,98.949,-118.88,3.7911,0.88,44.606,-142.44,-150.77,-1439.1,1583.6,-1600.1
5,99.228,-120.14,2.2358,0.89,32.349,-126.59,-166.32,-1061.7,1678.6,-1575.3
5,99.412,-121.22,0.30093,0.9,23.012,-109.37,-178.78,-809.14,1641.6,-1184
5,99.508,-122.39,-1.3929,0.91,12.221,-92.805,-187.76,-910.45,1564.8,-552.49
5,99.77,-123.23,-3.6037,0.92,-0.71226,-79.161,-191.76,-1382.9,1393.1,-131.06
5,99.834,-123.87,-5.4378,0.93,-15.322,-70.012,-189.2,-1841.9,872.68,419.09
5,99.633,-124.33,-7.425,0.94,-32.671,-63.971,-184.29,-1967.7,125.5,882.18
5,98.984,-124.88,-9.2452,0.95,-49.686,-67.447,-174.93,-1644.1,-705.88,999.18
5,98.434,-125.62,-10.992,0.96,-62.25,-75.664,-165.41,-951,-1274.7,1027
5,97.659,-126.24,-12.459,0.97,-71.953,-88.349,-155.13,-528.23,-1390.9,1027.7
5,96.85,-127.32,-14.038,0.98,-75.014,-103.14,-145.98,-341.48,-1461.5,831.78
5,96.176,-128.44,-15.432,0.99,-80.687,-112.32,-139.21,-371.95,-1016.2,582.2
5,95.259,-129.62,-16.747,1,-87.205,-118.24,-133.92,-780.12,-91.955,420.87
5,94.568,-131.12,-17.948,1.01,-93.112,-116.09,-131.9,-856.3,575.14,131.61
5,93.567,-132.28,-19.387,1.02,-100.87,-109.71,-131.04,-679.96,991.79,-139.41
5,92.307,-133.26,-20.529,1.03,-105.8,-101.52,-130.62,-517.92,1030.4,-19.467
5,91.243,-134.12,-21.962,1.04,-111.46,-93.344,-132.31,-283.82,599.2,1.7884
5,90.188,-135.05,-23.325,1.05,-114.82,-89.678,-130.26,-253.17,108.46,63.346
5,89.081,-135.84,-24.526,1.06,-117.82,-86.567,-129.24,-442.74,121.92,328.73
5,87.78,-136.7,-25.91,1.07,-122.45,-83.836,-125.16,-567.86,387.54,444.13
5,86.597,-137.73,-27.151,1.08,-127.43,-80.5,-119.73,-467.84,430.83,540.6
5,85.286,-138.47,-28.335,1.09,-131.97,-76.233,-116.72,-366.66,477.91,476.88
5,83.916,-139.03,-29.426,1.1,-134.61,-72.674,-111.53,-290.21,460.22,353.16
5,82.523,-139.82,-30.418,1.11,-137.33,-65.639,-107.61,-187.84,512.87,345.52
5,81.151,-140.5,-31.636,1.12,-139.6,-54.884,-105.63,-136.83,1176,170.71
5,79.76,-141.19,-32.649,1.13,-139.23,-41.133,-103.5,-16.955,1910.5,184.38
5,78.376,-141.62,-33.548,1.14,-139.92,-22.743,-97.47,37.011,2114.8,701.51
5,76.839,-141.59,-34.617,1.15,-140.35,-4.8225,-89.192,-66.6,1853.3,958.21
5,75.606,-141.4,-35.767,1.16,-139.2,11.681,-84.395,166.24,1362.2,737.52
5,74.179,-141.19,-36.277,1.17,-133.98,24.816,-73.627,533.64,929.81,709.9
5,72.705,-140.97,-36.627,1.18,-132.74,30.368,-80.192,412.37,455.09,-238.05
5,71.263,-140.57,-37.983,1.19,-125.87,31.913,-74.439,472.36,-56.345,-793.38
5,70.604,-139.99,-37.824,1.2,-122.63,30.035,-75.475,599.2,-410.54,458.62
5,68.838,-139.77,-39.863,1.21,-121.22,27.339,-72.601,-110.31,-531.64,913.64
5,67.957,-139.64,-40.111,1.22,-118.23,25.224,-55.281,-156.39,-218.91,1616.6
5,66.817,-139.5,-40.589,1.23,-122.73,23.524,-47.962,76.916,252.21,1813.6
5,65.427,-139.23,-40.87,1.24,-119.18,28.323,-31.746,-83.97,642.69,734.62
5,64.234,-138.88,-41.102,1.25,-122.12,35.345,-27.556,-57.317,846.94,-0.75059
5,63.027,-138.65,-41.164,1.26,-122.11,43.433,-30.68,-10.785,839.44,-457.78
5,61.995,-138.1,-41.615,1.27,-123.59,53.25,-33.773,-157.05,989.42,-653.96
5,60.5,-137.46,-41.84,1.28,-125.18,62.133,-35.988,-385.93,1056.9,-195.99
5,59.44,-136.89,-42.528,1.29,-129.53,73.403,-38.404,-394.72,980.24,178.11
5,58.002,-136.05,-42.907,1.3,-133.63,83.642,-33.735,-361.06,1062.5,478.77
5,56.806,-135.2,-43.076,1.31,-133.49,92.137,-32.437,-85.073,930.29,507.28
5,55.211,-134.19,-43.47,1.32,-134.17,99.258,-27.168,200.16,508.25,197.55
5,53.869,-133.06,-43.557,1.33,-130.81,101.21,-23.924,458.25,16.839,232.53
5,52.636,-131.96,-43.969,1.34,-128.66,100.69,-23.2,254.76,-335.79,145.61
5,51.454,-130.95,-44.143,1.35,-135.94,99.213,-23.514,-623.17,-324.29,-45.32
5,50.129,-130.08,-44.294,1.36,-120.81,95.794,-17.441,665.19,-216.09,537.2
5,49.253,-129.21,-44.381,1.37,-105.73,92.578,-9.8672,2509.3,-287.19,971.31
5,46.407,-128.13,-45.077,1.38,-111.88,86.748,-14.63,472.66,-548.09,-226.98
5,46.674,-127.24,-44.668,1.39,-97.629,82.037,-18.077,-339.27,-764.98,-1156.8
5,47.719,-126.41,-43.983,1.4,-109.76,75.878,-32.371,-398.45,-709.76,-1577.2
5,44.064,-125.94,-45.264,1.41,-108.65,68.194,-45.174,-2109.7,-668.48,-2124.3
5,43.349,-125.17,-45.916,1.42,-113.95,60.207,-54.201,-167.75,-706.54,-798.34
5,42.323,-124.51,-46.464,1.43,-128.43,52.526,-66.649,1438.8,-782.59,405.57
5,41.202,-123.97,-47.317,1.44,-110.23,48.112,-64.309,314.56,-623.09,-56.617
5,40.085,-123.75,-47.565,1.45,-109.86,44.95,-64.798,-178.1,-144.41,-387.61
5,38.924,-123.41,-48.289,1.46,-111.29,44.522,-73.094,-91.471,313.12,-774.86
5,37.946,-122.93,-49.166,1.47,-112.62,46.061,-76.03,-99.301,429.72,-824.35
5,36.722,-122.31,-49.817,1.48,-113.68,50.65,-83.388,-173.42,315.33,-315.67
5,35.621,-121.8,-50.978,1.49,-113.75,52.009,-87.63,-41.357,13.905,-248.28
5,34.409,-121.38,-51.705,1.5,-113.41,50.038,-88.075,190.44,-360.69,-155.25
5,33.274,-120.71,-52.542,1.51,-111.82,45.823,-92.824,236.43,-522.45,-212.22
5,32.139,-120.21,-53.564,1.52,-110.91,39.662,-93.736,84.726,-683.17,-447.53
5,31.168,-119.96,-54.413,1.53,-111.64,34.272,-98.228,-157.9,-759.18,-400.54
5,30.042,-119.66,-55.527,1.54,-113.2,26.365,-103.51,-334.6,-659.8,-459.51
5,28.922,-119.45,-56.51,1.55,-115.19,17.834,-106.85,-272.71,-761.52,-460.89
5,27.633,-119.19,-57.588,1.56,-117.78,9.9661,-112.14,-150.85,-967.24,-433.45
5,26.474,-119.12,-58.795,1.57,-120.23,0.062464,-117.68,-190.77,-1036.8,-630.04
5,25.309,-119.25,-59.955,1.58,-124.53,-6.0828,-124.62,-420.7,-688.42,-773.13
5,24.139,-119.38,-61.135,1.59,-126.35,-10.79,-132.33,-416.33,-146.1,-788.08
5,22.831,-119.71,-62.567,1.6,-128.02,-14.336,-138.41,-75.59,-85.294,-681.67
5,21.289,-119.7,-64.053,1.61,-128.04,-15.72,-144.87,146.33,-161.04,-610.49
5,20.064,-119.7,-65.577,1.62,-129.43,-14.663,-156.68,129.83,77.615,-950.63
5,18.923,-120,-67.021,1.63,-126.04,-9.8162,-162.34,229.98,469.39,-978.14
5,17.804,-120.38,-68.446,1.64,-120.46,-5.3841,-170.41,543.86,773.04,-621.73
5,16.148,-120.31,-70.825,1.65,-113.75,0.86432,-173.27,791.72,885.62,-290.31
5,15.129,-119.98,-72.376,1.66,-105.74,7.3485,-171.88,1105.9,612.84,560.58
5,14.265,-119.95,-74.162,1.67,-96.733,13.074,-168.84,1155.4,130.98,937.95
5,13.447,-119.85,-75.748,1.68,-82.778,14.048,-157.81,1050.7,-58.057,775.88
5,12.483,-119.71,-77.311,1.69,-70.636,11.409,-150.91,1261,-154.46,763.29
5,11.738,-119.47,-78.774,1.7,-55.457,8.8522,-143.33,1722.8,-383.12,726.14
5,11.329,-119.39,-80.168,1.71,-40.436,5.1164,-137.05,1879.7,-542.02,630.17
5,10.991,-119.41,-81.473,1.72,-21.416,1.4276,-130.14,1738.1,-450.43,582.96
5,11.03,-119.48,-82.726,1.73,-3.2266,-4.3761,-126.66,1749,-417.67,379.26
5,10.887,-119.54,-84.035,1.74,13.946,-11.462,-123.53,1748,-742.89,128.52
5,11.156,-119.51,-85.066,1.75,32.357,-22.026,-121.71,1812.2,-1269.6,137.09
5,11.592,-119.71,-86.393,1.76,47.545,-35.688,-120.3,1675.7,-1698.4,130.29
5,12.202,-120.16,-87.627,1.77,63.477,-49.251,-118.98,1372.4,-1510,52.269
5,12.985,-120.86,-88.804,1.78,77.87,-58.253,-119.86,1205.4,-714.34,137.41
5,13.779,-121.66,-89.884,1.79,87.08,-65.133,-113.5,1133.6,-0.49757,303.12
5,14.613,-122.47,-91.056,1.8,109.46,-58.779,-122.54,1820.3,743.04,-378.14
5,15.989,-122.72,-92.578,1.81,119.6,-54.689,-115.81,1944.4,979.35,-280.13
5,16.51,-123.71,-92.76,1.82,135.41,-50.085,-115.75,1056.5,171.46,798.88
5,19.183,-123.57,-95.368,1.83,148.18,-49.454,-111.64,1104.7,-358.17,547.68
5,20.167,-124.14,-95.756,1.84,155.52,-58.318,-95.566,789.55,-963.58,1359.2
5,21.684,-124.75,-96.621,1.85,172.85,-63.923,-89.446,978.84,-1252.4,1929.3
5,23.296,-125.55,-97.654,1.86,179.69,-73.991,-67.637,1785.2,-695.45,1201.2
5,25.31,-126.4,-98.213,1.87,196.92,-79.615,-58.598,1755.1,-204.26,1017.3
5,27.447,-127.32,-98.563,1.88,211.95,-81.444,-51.319,1269.8,-69.574,775.93
5,29.675,-127.98,-98.97,1.89,222.14,-85.01,-45.172,721.4,-269.49,215.4
5,31.934,-128.87,-99.457,1.9,227.19,-90.592,-40.527,294.92,-812.54,190.85
5,34.354,-129.62,-99.85,1.91,231.44,-99.609,-37.051,229.27,-1209.7,563.77
5,36.657,-130.74,-100.38,1.92,232.84,-111.7,-31.625,202.94,-1355.2,746.91
5,38.831,-131.91,-100.56,1.93,236.56,-124.67,-23.304,257.68,-1333.5,854.19
5,41.357,-133.32,-100.7,1.94,239.18,-137.81,-17.236,476.55,-1211.7,726.35
5,43.663,-134.65,-100.89,1.95,242.03,-148.24,-8.9433,300.95,-965.04,558.62
5,46.195,-136.28,-100.85,1.96,242.46,-156.2,-2.4431,-166.8,-696.17,692.45
5,48.66,-137.93,-100.98,1.97,238.41,-162.04,3.3689,-565.74,-458.63,651.56
5,51.186,-139.65,-100.87,1.98,234.98,-165.9,7.734,-584.61,-194.5,375.52
5,53.354,-141.21,-100.67,1.99,231.68,-165.63,9.8136,-285.61,130.17,84.595
5,55.489,-142.97,-100.44,2,230.19,-163.55,10.073,78.195,365.85,-180.68
5,57.786,-144.68,-100.49,2.01,230.35,-157.55,8.5833,287.78,619.14,-329.58
5,60.26,-146.19,-100.38,2.02,231.67,-153.22,4.5074,183.56,745.82,-362.53
5,62.557,-147.72,-100.36,2.03,235.39,-144.11,-1.9819,146.09,829.64,-642.46
5,64.909,-148.98,-100.26,2.04,240.51,-131.78,-10.358,566.37,1305.4,-1044.6
5,67.121,-150.53,-100.39,2.05,247.45,-116.53,-19.319,1040.3,1766.9,-1184.7
5,69.637,-151.69,-100.64,2.06,257.74,-100.79,-32.01,1218,1795.9,-1192.2
5,72.364,-152.5,-101.24,2.07,265.21,-89.981,-42.208,827.7,1120.5,-1086.1
5,75.167,-152.98,-101.45,2.08,270.14,-84.63,-52.828,64.989,-58.314,-776.54
5,78.037,-153.71,-102.26,2.09,269.4,-88.022,-57.655,-457.41,-1080.5,-503.19
5,80.667,-154.65,-102.74,2.1,266.06,-98.041,-61.026,-528.64,-1416.5,-156.51
5,83.238,-155.8,-103.69,2.11,263.26,-110.63,-61.715,-255.35,-1188.7,181.51
5,85.755,-156.96,-104,2.12,259.12,-122.28,-57.978,-117.31,-928.87,448.77
5,88.369,-158.28,-104.79,2.13,257.22,-130.59,-60.506,-243.71,-748,-44.668
5,91.121,-159.55,-105.24,2.14,251.78,-134.97,-59.569,-603.15,-362.94,-514.69
5,93.534,-161.07,-105.59,2.15,244.21,-136.06,-66.526,-1093.2,118.37,-583.85
5,96.046,-162.54,-106.56,2.16,234.6,-132.76,-70.415,-1127.4,557.13,-655.07
5,98.256,-163.85,-107.27,2.17,226.13,-128.14,-73.216,-728.36,742.57,-202.54
5,100.4,-165.03,-108.11,2.18,221.36,-122.83,-77.243,-296.13,527.71,110.87
5,102.43,-166.16,-108.87,2.19,216.12,-117.97,-75.604,-281.94,239.68,30.451
5,104.73,-167.29,-109.49,2.2,208.45,-116.19,-75.994,-782.1,76.313,-37.122
5,106.99,-168.54,-110.34,2.21,198.03,-113.47,-77.17,-1485.7,246.7,-192.69
5,109.03,-169.62,-111.1,2.22,179.47,-104.79,-76.963,-2280.6,1053.2,-77.51
5,110.53,-170.81,-111.86,2.23,153.86,-89.475,-76.093,-2991.8,2076.5,315.91
5,112.19,-171.88,-112.74,2.24,121.77,-63.158,-70.568,-3361.7,3052.7,672.74
5,113.26,-172.36,-113.46,2.25,86.533,-32.386,-62.077,-3663.9,3708.1,1101.6
5,113.98,-172.55,-114.06,2.26,53.766,2.9037,-47.835,-3579.3,3698.7,1652
5,114.17,-172.15,-114.47,2.27,19.938,40.314,-29.509,-3076.7,3519.7,2099
5,114.1,-171.61,-114.85,2.28,-7.5409,73.474,-7.0792,-2475.2,3259.3,2416.8
5,113.93,-170.77,-114.72,2.29,-30.989,104.94,19.353,-1963.3,2926.2,2811.5
5,113.44,-169.44,-114.44,2.3,-49.278,131.02,46.005,-1690.5,2549.9,2914.7
5,112.86,-167.93,-113.87,2.31,-64.554,152.58,76.905,-1439.1,1927.2,2947.3
5,112.08,-166.21,-112.86,2.32,-77.811,171.94,107.12,-1148.9,1472.9,3142.7
5,111.24,-164.37,-111.77,2.33,-87.688,184.36,135.89,-863.89,1142,2934.1
5,110.26,-162.59,-110.22,2.34,-94.733,192.17,162.53,-534.73,601.37,2432
5,109.25,-160.41,-108.25,2.35,-97.281,196.43,181.7,-133.98,163.94,1740.4
5,108.21,-158.32,-106.26,2.36,-98.407,194.64,195.93,170.19,-361.5,917.54
5,107.16,-156.46,-104.17,2.37,-94.605,190.4,205.25,427.19,-847.62,483.69
5,106.34,-154.53,-102.13,2.38,-91.771,183.33,208.41,460.43,-767.35,326.06
5,105.31,-152.75,-100.08,2.39,-90.95,177.25,212.81,-21.982,-436.39,290.25
5,104.63,-151.12,-97.807,2.4,-92.122,175.46,213,-427.39,-82.929,147.33
5,103.77,-149.43,-95.781,2.41,-97.774,176.82,212.53,-677.6,424.01,-268.73
5,102.67,-147.67,-93.431,2.42,-103.6,184.33,209.4,-841.98,1014.7,-527.18
5,101.54,-145.83,-91.453,2.43,-111.68,196.86,202.38,-709.17,1535.8,-745.4
5,100.43,-143.94,-89.433,2.44,-117.88,214.57,197.17,-486.4,1964.9,-748.38
5,99.235,-141.67,-87.524,2.45,-123.2,233.96,188.73,-487.21,2223.4,-620.04
5,97.902,-139.26,-85.727,2.46,-128.5,255.43,183.79,-573.2,2166.7,-532.26
5,96.673,-136.47,-83.835,2.47,-133.54,275.51,179.92,-566.97,1922.4,-265.37
5,95.317,-133.68,-82.162,2.48,-143.58,293.09,179.33,-902.81,1554.3,39.988
5,93.799,-130.54,-80.413,2.49,-151.27,305.35,180.09,-1134.4,1062,238.89
5,92.492,-127.45,-78.667,2.5,-160.48,312.48,182.44,-862.52,431.92,375.52
5,90.509,-124.07,-76.672,2.51,-169.92,314.48,187.82,-826.09,-116.82,549.66
5,88.774,-120.98,-74.874,2.52,-176.61,312.17,192.54,-722.07,-526.59,553.32
5,87.115,-117.81,-72.997,2.53,-186.52,305.57,199.51,-697.54,-848.83,603.04
5,85.215,-114.88,-70.867,2.54,-194.23,292.88,204.28,-1007.3,-1361.2,667.31
5,83.239,-111.79,-68.839,2.55,-200.72,275.47,208.55,-866.02,-2048,325.8
5,81.137,-109.03,-66.638,2.56,-208.92,251.63,210.23,-511.34,-2752.9,-74.041
5,78.818,-106.57,-64.477,2.57,-214.2,224.64,208.87,-436.49,-3101.9,-283.41
5,76.849,-104.57,-62.381,2.58,-219.3,196.28,205.93,-433.75,-2857.6,-398.31
5,74.654,-102.82,-60.442,2.59,-226.5,171.66,203.89,-798.65,-2164.3,-212.98
5,72.376,-101.36,-58.367,2.6,-236.69,155.25,206.41,-1341.7,-1260.1,461.9
5,69.988,-99.944,-56.452,2.61,-248.95,144.86,213.82,-1418.1,-531.78,1109.3
5,67.53,-98.7,-54.419,2.62,-261.33,141.53,225.55,-1134.9,-22.088,1483
5,64.588,-97.151,-52.042,2.63,-269.82,145.49,241.55,-786.42,590.05,1742.1
5,61.87,-95.82,-49.402,2.64,-275.83,150.92,254.59,-258,899.65,1435.1
5,59.012,-94.406,-46.928,2.65,-275.48,162.24,266.92,330.63,1059.6,787.42
5,56.349,-92.557,-43.889,2.66,-269.05,170.25,274.66,858.52,1096.6,574.49
5,53.405,-90.883,-41.255,2.67,-258.73,178.49,278.11,1280.6,640.57,280.17
5,50.957,-88.86,-38.448,2.68,-242.67,184.71,280.23,1840,291.42,-59.016
5,48.561,-87.049,-35.601,2.69,-224.36,186.12,278.4,2184.7,85.802,-144.33
5,46.391,-85.187,-32.689,2.7,-202.76,187.35,277.72,2087.4,-30.355,-178.73
5,44.481,-83.319,-30.067,2.71,-185.61,187.37,275.76,1732.4,32.45,-254.6
5,42.85,-81.4,-27.343,2.72,-168.51,185.69,272.86,1473.8,-122.67,-317.03
5,41.352,-79.612,-24.55,2.73,-152.96,182.23,265.6,1364.2,-526.52,-612.94
5,39.68,-77.615,-21.831,2.74,-143.75,176.1,260.46,883.05,-783.69,-847.77
5,38.329,-75.908,-19.169,2.75,-137.83,167.67,254.48,335.79,-974.47,-681.83
5,37.38,-74.314,-16.961,2.76,-137.28,159.23,247.83,-102.27,-939.28,-504.05
5,35.918,-72.828,-14.508,2.77,-139.86,153.85,242.81,-671.82,-403.87,-448.96
5,34.405,-71.322,-11.921,2.78,-143.53,151.99,230.72,-713.81,186.35,-982.29
5,32.95,-70.038,-9.5931,2.79,-152.76,154.09,220.69,-506.02,399.8,-1754.7
5,31.341,-68.341,-7.1878,2.8,-156.91,156.66,199.76,-483.06,366.33,-2309.4
5,29.933,-66.701,-5.6754,2.81,-162.9,159.39,176.76,-717.64,317.06,-2524.7
5,28.091,-65.016,-3.6928,2.82,-179.14,170.82,159.49,-1558.8,841.33,-1880.3
5,26.45,-63.507,-2.4863,2.83,-185.47,177.32,130.25,-1419.2,1209,-2107.8
5,24.858,-62.042,-1.474,2.84,-200.06,187.09,115.5,-828.59,1005.1,-2250.6
5,21.795,-59.458,0.37504,2.85,-208.36,197.18,95.891,-978.37,1185.2,-1480.9
5,20.284,-57.516,0.37924,2.86,-212.6,214.93,72.936,-145.53,1485.6,-2205
5,18.111,-55.591,1.1737,2.87,-214.75,227.15,53.517,483.18,1312.7,-2603.3
5,15.773,-53.671,2.1657,2.88,-206.73,234.67,26.698,350.89,861.07,-2054.8
5,13.487,-50.235,2.0345,2.89,-204.98,238.34,12.23,485.9,261.97,-1833.6
5,11.844,-48.011,1.6188,2.9,-201.81,234.41,1.6821,554.46,-1091.3,-888.28
5,9.8426,-45.729,1.5288,2.91,-197.22,231.07,-6.2727,113.9,-1351.7,365.32
5,7.8526,-43.599,1.5433,2.92,-199.45,221.86,-2.7279,-525.04,-81.963,638.12
5,5.7398,-41.604,1.658,2.93,-205.03,228.79,-2.5157,-632.41,1166.6,-198.89
5,4.0572,-39.431,1.5696,2.94,-203.84,239.09,-12.069,60.678,1701.6,-1434.6
5,1.6272,-37.042,1.832,2.95,-207.4,254.04,-22.872,67.418,1588.4,-1704.5
5,-0.77514,-33.973,1.5319,2.96,-207.99,266.13,-37.323,-345.3,1070.4,-1341.4
